city,year,month,lat,lon,records,avg_temp,avg_temp_max,avg_temp_min,avg_temp_range,avg_apparent_temp,avg_apparent_gap,avg_humidity,total_precipitation,avg_precipitation,rainy_days,heavy_rain_days,avg_wind,avg_wind_gust,windy_days,gusty_days,avg_sunshine_hour,sunny_days,low_sunshine_days,avg_shortwave,hot_days,extreme_hot_days,cold_days,freezing_days,avg_pm25,avg_pm10,avg_co,avg_no2,avg_so2,avg_ozone,avg_dust,good_air_days,polluted_days,dusty_days,ozone_high_days,climate_comfort_index,air_quality_score,tourism_comfort_index,pollution_index,summer_escape_index,winter_retirement_index
厦门,2016,12,24.4798,118.0894,31,16.293548387096774,20.070967741935487,13.019354838709678,7.051612903225807,15.067741935483872,-1.2258064516129037,74.64516129032258,49.6,1.6,6,0,17.67096774193548,34.62903225806452,0,0,8.736069086021507,24,0,11.778387096774193,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,76.22824374236309,,,,,82.2320932465774
厦门,2017,1,24.4798,118.0894,31,15.593548387096773,19.816129032258065,12.509677419354839,7.306451612903226,13.406451612903227,-2.1870967741935488,69.58064516129032,21.6,0.6967741935483871,9,0,23.470967741935485,41.17741935483871,4,6,8.220089157706093,20,4,11.998387096774193,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,74.60907694593072,,,,,81.66587980854969
厦门,2017,2,24.4798,118.0894,28,14.146428571428572,18.771428571428572,10.928571428571429,7.8428571428571425,11.432142857142859,-2.7142857142857144,65.96428571428571,140.70000000000002,5.025,11,1,24.832142857142856,44.69642857142857,7,10,8.39540873015873,18,4,14.906071428571428,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,70.33412561842285,,,,,79.94656452913348
厦门,2017,3,24.4798,118.0894,31,15.841935483870968,19.438709677419357,13.087096774193547,6.3516129032258055,14.774193548387096,-1.0677419354838709,77.45161290322581,82.7,2.667741935483871,22,0,20.27741935483871,37.09032258064516,3,3,7.158371684587814,16,8,14.510967741935483,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.74361686101476,,,,,
厦门,2017,4,24.4798,118.0894,30,21.03666666666667,25.240000000000002,17.526666666666664,7.713333333333334,21.89,0.8533333333333334,75.76666666666667,87.5,2.9166666666666665,19,0,21.976666666666667,40.37,1,4,9.562945833333334,25,4,19.415666666666667,2,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,79.66765390599488,,,,,
厦门,2017,5,24.4798,118.0894,31,24.4,27.86774193548387,21.69677419354839,6.170967741935484,27.0258064516129,2.6258064516129034,78.45161290322581,143.2,4.619354838709677,20,2,20.516129032258064,38.5258064516129,1,1,9.66689041218638,24,2,18.98677419354839,5,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,78.65819265553667,,,,,
厦门,2017,6,24.4798,118.0894,30,26.663333333333334,29.186666666666667,24.790000000000003,4.3966666666666665,31.32,4.656666666666666,87.16666666666667,369.2,12.306666666666667,29,3,20.733333333333334,40.45333333333333,0,5,7.397505185185185,16,10,15.765666666666668,15,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,68.82282710325548,,,,42.2649222575062,
厦门,2017,7,24.4798,118.0894,31,28.674193548387095,31.63225806451613,26.296774193548387,5.3354838709677415,34.067741935483866,5.393548387096774,81.16129032258064,293.9,9.480645161290322,25,2,20.467741935483872,40.722580645161294,3,3,11.039726344086022,27,3,21.293225806451613,23,2,0,0,,,,,,,,0.0,0.0,0.0,0.0,65.05707138219434,,,,37.95267946312538,
厦门,2017,8,24.4798,118.0894,31,29.32903225806452,32.76451612903226,26.76451612903226,6.0,34.70645161290323,5.377419354838709,79.45161290322581,102.7,3.3129032258064517,20,1,21.419354838709676,40.9741935483871,2,4,11.0084561827957,28,1,21.161612903225805,27,5,0,0,,,,,,,,0.0,0.0,0.0,0.0,65.25969686086843,,,,35.903549367474156,
厦门,2017,9,24.4798,118.0894,30,29.09,32.940000000000005,26.34,6.6,33.46,4.370000000000001,73.53333333333333,49.4,1.6466666666666667,16,0,21.10666666666667,40.54333333333333,4,6,11.116470185185186,29,0,19.307333333333336,29,3,0,0,,,,,,,,0.0,0.0,0.0,0.0,69.02132276380466,,,,,
厦门,2017,10,24.4798,118.0894,31,25.858064516129033,30.299999999999997,22.783870967741933,7.516129032258065,25.974193548387095,0.11612903225806376,60.354838709677416,26.599999999999998,0.8580645161290322,10,0,29.9,52.59032258064516,19,20,9.218273387096774,25,2,15.256129032258064,13,4,0,0,,,,,,,,0.0,0.0,0.0,0.0,80.88027388956529,,,,,
厦门,2017,11,24.4798,118.0894,30,20.563333333333333,24.276666666666664,17.883333333333333,6.3933333333333335,19.793333333333333,-0.7699999999999999,68.7,41.7,1.3900000000000001,12,0,25.183333333333334,43.59666666666667,9,10,7.006338148148148,16,6,10.595,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,83.13664817083499,,,,,
厦门,2017,12,24.4798,118.0894,31,15.848387096774195,20.65806451612903,12.46774193548387,8.190322580645162,12.46774193548387,-3.3806451612903223,54.70967741935484,4.2,0.13548387096774195,2,0,26.738709677419354,46.403225806451616,9,11,8.638782078853048,24,2,12.320645161290322,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,75.03415341621502,,,,,82.84572865945557
厦门,2018,1,24.4798,118.0894,31,13.803225806451612,17.470967741935485,11.006451612903225,6.464516129032258,11.383870967741935,-2.4193548387096775,71.96774193548387,140.7,4.538709677419354,14,3,22.84193548387097,39.9741935483871,3,3,6.678842741935483,18,10,10.839677419354839,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,69.10450032386032,,,,,78.35945443505182
厦门,2018,2,24.4798,118.0894,28,13.046428571428573,17.12857142857143,10.242857142857144,6.885714285714286,10.475,-2.5714285714285716,68.10714285714286,31.700000000000003,1.1321428571428573,9,0,21.514285714285712,38.67857142857143,1,2,8.05444623015873,20,5,13.583214285714286,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,69.69314296016954,,,,,80.08106285198312
厦门,2018,3,24.4798,118.0894,31,17.73548387096774,22.480645161290322,14.025806451612903,8.45483870967742,17.151612903225807,-0.583870967741936,72.83870967741936,47.2,1.5225806451612904,12,0,22.719354838709677,42.70322580645161,5,7,9.404244444444444,26,4,17.53451612903226,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,78.26999052831654,,,,,
厦门,2018,4,24.4798,118.0894,30,22.186666666666667,26.833333333333332,18.42,8.413333333333334,22.86,0.6733333333333338,70.0,35.300000000000004,1.1766666666666667,15,0,23.926666666666666,43.93333333333333,5,6,9.455877222222222,24,1,18.320666666666668,2,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,82.90139535665152,,,,,
厦门,2018,5,24.4798,118.0894,31,27.14516129032258,31.15806451612903,23.870967741935484,7.2870967741935475,30.270967741935483,3.1258064516129034,72.6774193548387,65.19999999999999,2.1032258064516127,16,0,24.4,46.31290322580645,4,8,10.855869623655915,28,0,20.85451612903226,22,1,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.58735740182782,,,,,
厦门,2018,6,24.4798,118.0894,30,27.366666666666667,30.486666666666668,25.026666666666664,5.46,31.043333333333333,3.6766666666666667,77.73333333333333,150.4,5.013333333333334,22,1,23.11,42.15333333333333,3,5,8.183869166666666,18,5,18.016333333333332,20,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,71.54389509600817,,,,42.91082327536929,
厦门,2018,7,24.4798,118.0894,31,30.029032258064515,33.78064516129032,27.080645161290324,6.699999999999999,34.599999999999994,4.570967741935483,71.6774193548387,56.1,1.8096774193548388,29,0,22.364516129032257,44.20967741935484,3,5,10.928781541218639,28,0,21.033548387096772,31,6,0,0,,,,,,,,0.0,0.0,0.0,0.0,67.27456550431899,,,,35.848312105101186,
厦门,2018,8,24.4798,118.0894,31,28.66774193548387,31.55483870967742,26.416129032258063,5.138709677419355,34.093548387096774,5.425806451612903,80.45161290322581,345.9,11.158064516129032,28,5,17.432258064516127,34.71290322580645,0,0,8.682068637992831,23,5,17.72967741935484,21,3,0,0,,,,,,,,0.0,0.0,0.0,0.0,66.84961579689056,,,,37.51748695980546,
厦门,2018,9,24.4798,118.0894,30,27.373333333333335,30.959999999999997,24.65,6.3100000000000005,31.18,3.8066666666666666,76.03333333333333,150.9,5.03,17,1,21.14333333333333,39.586666666666666,2,4,10.364285092592592,28,2,19.359666666666666,25,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,72.11584845173071,,,,,
厦门,2018,10,24.4798,118.0894,31,23.38064516129032,27.690322580645162,20.070967741935487,7.619354838709678,23.05483870967742,-0.3258064516129033,61.806451612903224,20.0,0.6451612903225806,12,0,24.480645161290322,43.68709677419355,8,9,9.210374551971325,23,1,16.169677419354837,8,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,85.42498172791326,,,,,
厦门,2018,11,24.4798,118.0894,30,20.4,24.02,17.736666666666668,6.283333333333333,20.716666666666665,0.3166666666666665,76.9,129.9,4.33,16,2,20.09,36.13333333333333,4,4,7.608636111111111,20,5,11.581999999999999,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,82.64856635031332,,,,,
厦门,2018,12,24.4798,118.0894,31,17.10967741935484,20.82903225806452,14.135483870967741,6.693548387096774,15.519354838709678,-1.5903225806451615,70.29032258064517,45.9,1.4806451612903226,12,0,22.393548387096775,39.5516129032258,5,7,7.402406451612904,20,6,11.027096774193547,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,77.11673250268734,,,,,81.99503513508455
厦门,2019,1,24.4798,118.0894,31,15.135483870967741,19.5,11.896774193548387,7.603225806451612,13.229032258064516,-1.906451612903226,72.6774193548387,20.1,0.6483870967741936,13,0,22.393548387096775,39.37419354838709,2,3,8.597919982078853,24,3,12.367741935483872,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.0647114900575,,,,,81.1229028793951
厦门,2019,2,24.4798,118.0894,28,15.771428571428572,19.90357142857143,12.725,7.178571428571429,14.282142857142857,-1.4892857142857143,75.89285714285714,43.4,1.55,17,0,22.321428571428573,40.332142857142856,2,4,7.484360615079366,17,4,12.748928571428573,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.91002400448524,,,,,80.1090632372403
厦门,2019,3,24.4798,118.0894,31,16.88064516129032,20.683870967741935,13.896774193548387,6.7870967741935475,16.338709677419356,-0.5419354838709673,80.93548387096774,163.20000000000002,5.264516129032258,19,2,21.538709677419355,38.829032258064515,2,3,7.517356810035842,17,7,14.492258064516129,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,75.06177750219933,,,,,
厦门,2019,4,24.4798,118.0894,30,21.563333333333333,25.413333333333334,18.5,6.913333333333333,23.183333333333334,1.6200000000000003,81.46666666666667,110.0,3.6666666666666665,17,1,20.563333333333333,39.04666666666667,1,2,8.843601018518518,20,3,17.494666666666667,4,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,78.93105018193498,,,,,
厦门,2019,5,24.4798,118.0894,31,23.374193548387098,26.43548387096774,20.73225806451613,5.703225806451614,25.56451612903226,2.190322580645162,78.70967741935483,142.4,4.593548387096774,25,1,19.741935483870968,37.29677419354839,1,1,7.788535573476703,17,4,16.82677419354839,5,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,79.53918176262536,,,,,
厦门,2019,6,24.4798,118.0894,30,26.73,29.206666666666667,24.726666666666667,4.48,31.616666666666667,4.886666666666667,87.36666666666666,228.4,7.613333333333333,29,4,18.916666666666668,38.01,0,0,7.236979444444445,16,9,16.211,12,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,69.10500931035592,,,,42.8706886471117,
厦门,2019,7,24.4798,118.0894,31,28.700000000000003,31.4,26.683870967741935,4.716129032258065,34.4741935483871,5.774193548387096,84.83870967741936,150.7,4.861290322580645,29,0,19.94193548387097,39.18064516129032,0,4,10.076737096774194,23,1,20.155161290322578,25,1,0,0,,,,,,,,0.0,0.0,0.0,0.0,65.21002326188763,,,,35.73152982984565,
厦门,2019,8,24.4798,118.0894,31,29.219354838709677,32.36129032258064,26.838709677419356,5.522580645161291,34.49032258064516,5.2709677419354835,80.09677419354838,183.9,5.932258064516129,28,1,21.83225806451613,42.46451612903226,3,3,10.667964336917564,26,1,20.233225806451614,24,6,0,0,,,,,,,,0.0,0.0,0.0,0.0,65.42136270014282,,,,36.877263497249935,
厦门,2019,9,24.4798,118.0894,30,27.96333333333333,31.996666666666666,24.703333333333333,7.293333333333333,30.916666666666668,2.953333333333333,67.8,39.3,1.3099999999999998,18,0,21.666666666666668,40.376666666666665,3,5,11.522336851851852,29,0,20.849333333333334,29,1,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.47226542801576,,,,,
厦门,2019,10,24.4798,118.0894,31,25.296774193548387,29.906451612903226,22.190322580645162,7.716129032258064,25.851612903225806,0.5548387096774197,62.806451612903224,9.6,0.3096774193548387,9,0,26.98709677419355,47.84838709677419,12,15,10.533495519713261,29,0,17.05806451612903,13,2,0,0,,,,,,,,0.0,0.0,0.0,0.0,82.33663085402056,,,,,
厦门,2019,11,24.4798,118.0894,30,20.89,26.25,16.99,9.26,19.133333333333333,-1.7566666666666668,58.333333333333336,0.4,0.013333333333333334,1,0,28.15666666666667,49.24,16,18,9.665389259259259,28,0,15.552,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,86.01017078321247,,,,,
厦门,2019,12,24.4798,118.0894,31,16.34516129032258,20.96451612903226,12.96774193548387,7.996774193548387,14.480645161290322,-1.864516129032258,67.51612903225806,60.800000000000004,1.9612903225806453,10,0,23.270967741935483,40.880645161290325,5,6,8.354365770609318,23,3,12.34,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,75.98249211669862,,,,,82.14941700184912
厦门,2020,1,24.4798,118.0894,31,15.251612903225807,19.358064516129033,12.100000000000001,7.258064516129032,13.829032258064515,-1.4225806451612903,74.64516129032258,40.4,1.303225806451613,10,1,20.36774193548387,36.16129032258065,1,2,8.98793817204301,23,1,13.154838709677419,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.9951330343127,,,,,81.3311854828048
厦门,2020,2,24.4798,118.0894,29,15.258620689655173,19.803448275862067,11.986206896551725,7.817241379310345,13.831034482758621,-1.4275862068965517,73.82758620689656,60.1,2.0724137931034483,12,0,20.79310344827586,38.810344827586206,4,5,8.601469636015326,22,4,14.491724137931033,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.15535660422826,,,,,81.0636181927509
厦门,2020,3,24.4798,118.0894,31,17.95483870967742,21.751612903225805,14.86774193548387,6.883870967741935,17.42258064516129,-0.5322580645161288,76.29032258064517,54.6,1.761290322580645,19,0,21.738709677419354,38.774193548387096,4,4,7.6968805555555555,20,6,14.674193548387096,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,78.45897554166591,,,,,
厦门,2020,4,24.4798,118.0894,30,19.3,23.853333333333335,15.613333333333333,8.24,18.616666666666667,-0.6833333333333331,67.96666666666667,49.800000000000004,1.6600000000000001,14,0,23.96333333333333,43.49,4,6,9.741276388888888,24,2,19.958333333333332,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,81.1644886616421,,,,,
厦门,2020,5,24.4798,118.0894,31,25.506451612903227,28.76774193548387,22.870967741935484,5.896774193548388,28.94193548387097,3.435483870967742,81.51612903225806,135.4,4.367741935483871,23,1,21.809677419354838,41.20322580645161,2,6,8.820240322580647,21,3,18.184516129032257,10,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,75.20528421115552,,,,,
厦门,2020,6,24.4798,118.0894,30,28.91,32.483333333333334,26.376666666666665,6.1066666666666665,33.54666666666667,4.636666666666668,79.86666666666666,127.5,4.25,23,2,26.436666666666667,49.580000000000005,9,16,10.178985648148148,24,4,20.859333333333332,24,7,0,0,,,,,,,,0.0,0.0,0.0,0.0,65.65991617396031,,,,37.825478061166606,
厦门,2020,7,24.4798,118.0894,31,30.5258064516129,34.71612903225807,27.419354838709676,7.296774193548386,34.88709677419355,4.361290322580645,71.70967741935483,23.6,0.7612903225806452,26,0,27.82903225806452,51.91935483870968,14,19,11.53160940860215,28,1,22.801935483870967,31,13,0,0,,,,,,,,0.0,0.0,0.0,0.0,65.29478800966525,,,,35.3947624629993,
厦门,2020,8,24.4798,118.0894,31,29.029032258064515,32.40967741935484,26.503225806451614,5.906451612903226,34.23870967741936,5.209677419354839,78.83870967741936,168.1,5.422580645161291,29,2,22.009677419354837,41.84193548387096,2,4,10.613885842293906,27,2,20.855806451612903,26,4,0,0,,,,,,,,0.0,0.0,0.0,0.0,66.01992256309303,,,,36.82005292499044,
厦门,2020,9,24.4798,118.0894,30,27.15,30.35666666666667,24.726666666666667,5.629999999999999,30.933333333333334,3.7833333333333337,76.13333333333334,179.4,5.98,21,1,19.013333333333332,35.81666666666667,0,0,9.519564907407407,23,1,17.405666666666665,15,2,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.50524964858802,,,,,
厦门,2020,10,24.4798,118.0894,31,24.593548387096774,29.429032258064513,21.270967741935483,8.158064516129032,23.419354838709676,-1.1741935483870969,56.29032258064516,0.4,0.012903225806451613,2,0,30.25483870967742,53.13870967741936,18,22,9.651638440860214,25,1,16.65258064516129,16,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,85.55985692951556,,,,,
厦门,2020,11,24.4798,118.0894,30,22.290000000000003,27.08,18.833333333333332,8.246666666666666,20.983333333333334,-1.3066666666666664,60.333333333333336,24.4,0.8133333333333332,9,0,28.93,50.75,12,18,8.762117962962964,21,1,13.602,2,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,85.71074600154982,,,,,
厦门,2020,12,24.4798,118.0894,31,16.451612903225808,20.425806451612903,13.638709677419355,6.787096774193548,13.812903225806451,-2.6387096774193552,63.516129032258064,34.1,1.1,11,0,25.69677419354839,44.65806451612904,5,7,8.335345698924732,24,3,11.778064516129032,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,76.61513652054025,,,,,82.83960525112806
厦门,2021,1,24.4798,118.0894,31,13.251612903225807,18.661290322580644,8.848387096774195,9.812903225806451,10.167741935483871,-3.0838709677419356,60.67741935483871,4.6,0.14838709677419354,3,0,24.9741935483871,44.096774193548384,7,7,9.783247043010753,29,1,15.13516129032258,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,69.78413785808296,,,,,81.77444285358919
厦门,2021,2,24.4798,118.0894,28,16.7,21.74642857142857,13.021428571428572,8.725,15.278571428571428,-1.421428571428571,70.75,52.0,1.8571428571428572,7,1,23.20357142857143,41.725,6,8,9.604173908730159,24,1,16.31357142857143,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,76.7813376179452,,,,,83.33732671152146
厦门,2021,3,24.4798,118.0894,31,18.26451612903226,22.54516129032258,15.09032258064516,7.45483870967742,17.68064516129032,-0.5838709677419353,74.38709677419355,43.9,1.4161290322580644,14,0,23.019354838709678,42.63225806451613,3,6,9.409537903225806,25,1,17.62451612903226,1,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,78.92857121718079,,,,,
厦门,2021,4,24.4798,118.0894,30,21.27,25.506666666666668,18.146666666666665,7.36,20.92,-0.3499999999999997,67.53333333333333,79.3,2.643333333333333,14,1,25.633333333333333,46.586666666666666,10,12,9.428372592592591,23,2,18.180999999999997,1,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,83.22831970299076,,,,,
厦门,2021,5,24.4798,118.0894,31,26.190322580645162,29.606451612903225,23.351612903225806,6.254838709677419,30.019354838709678,3.8290322580645157,82.2258064516129,103.3,3.332258064516129,21,0,23.15806451612903,42.538709677419355,3,6,9.143823476702508,24,3,19.024838709677418,16,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,72.59696065750619,,,,,
厦门,2021,6,24.4798,118.0894,30,27.836666666666666,30.723333333333336,25.540000000000003,5.183333333333334,32.54666666666667,4.71,82.3,179.1,5.97,28,2,21.303333333333335,40.419999999999995,0,3,8.810104444444445,18,2,18.65,17,5,0,0,,,,,,,,0.0,0.0,0.0,0.0,69.17786946099196,,,,41.057923010666556,
厦门,2021,7,24.4798,118.0894,31,29.706451612903226,33.400000000000006,26.929032258064513,6.4709677419354845,34.68709677419355,4.9806451612903215,75.29032258064517,59.6,1.9225806451612903,28,0,23.14516129032258,43.270967741935486,3,6,11.68383234767025,27,0,22.81709677419355,31,5,0,0,,,,,,,,0.0,0.0,0.0,0.0,65.78393158103384,,,,35.539235174565896,
厦门,2021,8,24.4798,118.0894,31,28.519354838709678,31.30322580645161,26.438709677419357,4.864516129032259,34.019354838709674,5.5,82.83870967741936,226.6,7.309677419354839,27,2,19.822580645161292,37.0516129032258,2,2,10.145433422939067,28,2,20.031612903225806,26,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,66.13965225122789,,,,36.45406899596804,
厦门,2021,9,24.4798,118.0894,30,29.290000000000003,33.346666666666664,26.083333333333332,7.263333333333334,33.97,4.680000000000001,72.73333333333333,40.5,1.35,21,0,19.883333333333333,38.81666666666667,0,1,11.723092407407409,30,0,21.297,30,3,0,0,,,,,,,,0.0,0.0,0.0,0.0,68.34823111109769,,,,,
厦门,2021,10,24.4798,118.0894,31,25.948387096774194,30.193548387096776,22.951612903225808,7.241935483870968,26.383870967741935,0.4354838709677415,63.74193548387097,36.6,1.1806451612903226,14,0,28.458064516129035,49.29354838709677,10,13,8.428160931899642,22,2,14.640645161290323,17,2,0,0,,,,,,,,0.0,0.0,0.0,0.0,80.90028967331124,,,,,
厦门,2021,11,24.4798,118.0894,30,20.433333333333334,25.25,16.529999999999998,8.72,19.31,-1.1233333333333335,62.03333333333333,12.100000000000001,0.4033333333333334,8,0,25.043333333333333,42.18,5,6,8.820143888888888,23,2,13.827,1,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,84.91990673449416,,,,,
厦门,2021,12,24.4798,118.0894,31,16.31935483870968,21.083870967741937,12.754838709677419,8.329032258064515,13.625806451612902,-2.693548387096774,61.61290322580645,44.800000000000004,1.4451612903225808,7,1,26.506451612903227,44.23548387096774,12,12,8.4449270609319,23,3,12.626451612903226,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,76.12976500630037,,,,,82.83651487738152
厦门,2022,1,24.4798,118.0894,31,14.654838709677419,18.654838709677417,11.638709677419355,7.016129032258065,12.348387096774195,-2.306451612903226,72.0,84.3,2.7193548387096773,11,1,24.34193548387097,41.28709677419355,6,6,8.353177956989247,21,2,12.393870967741934,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,72.1347831567181,,,,,80.22595931702128
厦门,2022,2,24.4798,118.0894,28,12.478571428571428,16.032142857142855,10.021428571428572,6.010714285714286,9.975,-2.5035714285714286,78.96428571428571,182.4,6.514285714285714,15,2,23.65357142857143,39.80357142857143,2,2,6.155840575396825,15,11,11.768214285714285,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,64.39590097332169,,,,,75.12340144497234
厦门,2022,3,24.4798,118.0894,31,18.096774193548388,22.570967741935487,14.687096774193549,7.883870967741935,18.003225806451614,-0.09354838709677381,79.0,123.0,3.967741935483871,17,0,21.45483870967742,38.41290322580645,2,3,7.850816756272401,20,6,15.616451612903226,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,77.88327240974378,,,,,
厦门,2022,4,24.4798,118.0894,30,20.66,25.029999999999998,17.13,7.9,20.90666666666667,0.2466666666666663,72.36666666666666,61.4,2.0466666666666664,16,1,23.253333333333334,40.93666666666666,4,6,9.426776574074074,25,3,19.685,3,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,79.67407553014432,,,,,
厦门,2022,5,24.4798,118.0894,31,21.916129032258063,24.793548387096774,19.467741935483872,5.325806451612903,23.496774193548386,1.5806451612903225,82.12903225806451,311.09999999999997,10.035483870967742,23,3,20.79032258064516,35.777419354838706,0,0,6.085361200716846,12,10,15.428709677419356,2,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,78.77764590126351,,,,,
厦门,2022,6,24.4798,118.0894,30,26.773333333333333,29.186666666666667,24.65,4.536666666666666,31.35666666666667,4.583333333333333,86.7,366.1,12.203333333333335,29,4,21.33,38.693333333333335,1,2,6.431715,13,10,15.701666666666666,11,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,69.40144724389212,,,,43.05580968308104,
厦门,2022,7,24.4798,118.0894,31,29.451612903225808,32.987096774193546,26.84193548387097,6.145161290322581,34.88387096774194,5.432258064516129,79.06451612903226,96.0,3.096774193548387,21,2,21.809677419354838,39.81612903225806,1,1,11.265962903225805,27,1,22.970967741935485,26,9,0,0,,,,,,,,0.0,0.0,0.0,0.0,64.68089626531217,,,,36.09347634412289,
厦门,2022,8,24.4798,118.0894,31,29.312903225806455,32.99354838709677,26.64516129032258,6.348387096774193,34.78387096774193,5.4709677419354845,77.51612903225806,90.2,2.9096774193548387,22,1,18.916129032258063,35.380645161290325,0,0,11.559053673835125,30,0,22.836451612903225,29,6,0,0,,,,,,,,0.0,0.0,0.0,0.0,66.05880180921072,,,,35.83919890900821,
厦门,2022,9,24.4798,118.0894,30,28.486666666666668,33.21,24.946666666666665,8.263333333333332,31.033333333333335,2.5466666666666664,64.9,51.8,1.7266666666666666,12,1,24.873333333333335,44.166666666666664,9,9,11.544955555555555,29,0,20.634999999999998,29,6,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.60318757912337,,,,,
厦门,2022,10,24.4798,118.0894,31,24.93548387096774,29.73225806451613,21.629032258064516,8.103225806451613,24.138709677419353,-0.7967741935483872,58.903225806451616,14.7,0.47419354838709676,7,0,32.28709677419355,54.55806451612903,22,22,8.696415860215053,23,5,15.670322580645163,17,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,82.19961905068344,,,,,
厦门,2022,11,24.4798,118.0894,30,21.68,25.596666666666668,19.09333333333333,6.503333333333333,22.263333333333332,0.5833333333333336,77.06666666666666,118.30000000000001,3.943333333333334,17,1,22.673333333333336,38.96333333333334,3,4,6.938814722222222,17,5,11.791666666666666,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,83.58207990695402,,,,,
厦门,2022,12,24.4798,118.0894,31,14.787096774193548,18.94516129032258,11.687096774193549,7.258064516129032,11.993548387096775,-2.793548387096774,64.87096774193549,28.0,0.9032258064516129,9,0,24.190322580645162,40.15161290322581,3,3,7.2160553763440864,19,6,11.44516129032258,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.25516436269965,,,,,81.10187217960414
厦门,2023,1,24.4798,118.0894,31,14.274193548387096,18.58709677419355,11.093548387096773,7.493548387096775,11.906451612903227,-2.3677419354838714,68.19354838709677,29.1,0.9387096774193548,13,0,22.983870967741936,38.86129032258064,4,5,6.5832331541218645,16,8,11.245806451612903,0,0,0,0,37.83481182795699,57.62002688172043,634.7284946236558,47.73629032258064,40.53158602150537,50.16935483870968,0.4811827956989247,15.0,2.0,0.0,0.0,71.71953933558838,89.8459875586159,77.15747380249663,10.1540124413841,,82.1654140841526
厦门,2023,2,24.4798,118.0894,28,14.321428571428571,18.710714285714285,11.182142857142859,7.528571428571429,12.049999999999999,-2.2714285714285714,73.42857142857143,67.0,2.392857142857143,10,1,25.178571428571427,42.43214285714286,8,6,7.799017956349206,19,5,14.275714285714287,0,0,0,0,44.77663690476191,67.53690476190476,634.2738095238095,50.94047619047619,38.873511904761905,51.245535714285715,0.29166666666666663,14.0,5.0,0.0,1.0,70.05090100439247,88.86264700077386,75.69442480330689,11.13735299922615,,81.43388211019193
