city,year,season,lat,lon,records,avg_temp,avg_temp_max,avg_temp_min,avg_temp_range,avg_apparent_temp,avg_apparent_gap,avg_humidity,total_precipitation,avg_precipitation,rainy_days,heavy_rain_days,avg_wind,avg_wind_gust,windy_days,gusty_days,avg_sunshine_hour,sunny_days,low_sunshine_days,avg_shortwave,hot_days,extreme_hot_days,cold_days,freezing_days,avg_pm25,avg_pm10,avg_co,avg_no2,avg_so2,avg_ozone,avg_dust,good_air_days,polluted_days,dusty_days,ozone_high_days,climate_comfort_index,air_quality_score,tourism_comfort_index,pollution_index,summer_escape_index,winter_retirement_index,city_type
南京,2021,冬季,32.0603,118.7969,90,6.112222222222223,11.454444444444446,1.7133333333333332,9.741111111111111,2.56,-3.552222222222222,66.65555555555555,80.39999999999999,0.8933333333333332,22,0,16.517777777777777,31.685555555555556,0,2,7.431479598765431,55,16,10.540777777777777,0,0,32,7,,,,,,,,0.0,0.0,0.0,0.0,57.37514876437808,,,,,69.43339124468659,湿润宜居综合型
南京,2022,秋季,32.0603,118.7969,91,17.967032967032967,22.23736263736264,14.242857142857142,7.9945054945054945,17.66043956043956,-0.3065934065934064,74.43956043956044,166.9,1.8340659340659344,38,2,16.369230769230768,30.762637362637363,1,4,7.239660439560439,53,22,12.475054945054945,6,2,1,0,,,,,,,,0.0,0.0,0.0,0.0,76.48875372569844,,,,,,湿润宜居综合型
南京,2022,春季,32.0603,118.7969,92,16.96630434782609,22.28804347826087,11.996739130434785,10.291304347826086,15.68913043478261,-1.277173913043478,65.97826086956522,272.3,2.959782608695652,34,6,17.559782608695652,33.12282608695652,2,5,8.098677807971015,60,14,17.11119565217391,3,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,77.93753130921142,,,,,,湿润宜居综合型
南京,2022,夏季,32.0603,118.7969,92,29.108695652173918,33.44347826086957,25.220652173913045,8.222826086956522,33.323913043478264,4.215217391304347,71.59782608695652,358.6,3.8978260869565218,56,3,17.671739130434784,34.49239130434783,1,7,9.7425336352657,68,8,19.91989130434783,80,28,0,0,,,,,,,,0.0,0.0,0.0,0.0,70.38541594901163,,,,38.95187614205575,,湿润宜居综合型
南京,2022,冬季,32.0603,118.7969,90,3.753333333333333,7.88111111111111,0.0644444444444444,7.816666666666666,0.0733333333333333,-3.68,71.08888888888889,135.8,1.508888888888889,33,0,14.805555555555555,27.74111111111111,0,0,5.482192716049383,37,33,8.670555555555556,0,0,41,1,,,,,,,,0.0,0.0,0.0,0.0,52.762304830755184,,,,,65.422589558388,湿润宜居综合型
南京,2023,秋季,32.0603,118.7969,91,18.303296703296706,22.76043956043956,14.4989010989011,8.26153846153846,18.50769230769231,0.2043956043956042,74.2967032967033,192.7,2.1175824175824176,31,1,14.867032967032968,27.46153846153846,0,1,7.552630525030525,56,17,12.93912087912088,10,0,0,0,43.92490842490842,66.0315934065934,685.3301282051282,53.357417582417575,37.08928571428572,26.93131868131868,2.2495421245421245,38.0,4.0,5.0,0.0,76.63036700417916,90.00893670635375,80.64393791483153,9.99106329364625,,,湿润宜居综合型
南京,2023,春季,32.0603,118.7969,92,16.866304347826087,22.03695652173913,12.264130434782608,9.772826086956522,15.592391304347826,-1.2739130434782608,66.51086956521739,317.1,3.446739130434783,42,2,18.40217391304348,34.91630434782609,1,4,7.320686141304347,52,22,16.24445652173913,7,0,0,0,44.23365036231884,65.58134057971014,634.7092391304348,54.66834239130435,49.99270833333333,41.70788043478261,5.134510869565218,25.0,3.0,13.0,0.0,76.06255194903653,89.02111263296202,79.95012015421416,10.97888736703799,,,湿润宜居综合型
南京,2023,夏季,32.0603,118.7969,92,26.910869565217396,30.53369565217391,23.81413043478261,6.719565217391305,31.22717391304348,4.316304347826088,80.54347826086956,638.1,6.935869565217391,62,8,15.868478260869566,30.81847826086957,1,2,8.156697493961353,56,16,17.777934782608696,64,1,0,0,42.34288949275362,62.617119565217386,579.5955615942029,56.60289855072463,39.7552536231884,59.04619565217392,2.3971920289855078,35.0,2.0,8.0,11.0,71.99974144172911,88.5262632375889,76.95769798048704,11.473736762411084,42.22481125713899,,湿润宜居综合型
南京,2023,冬季,32.0603,118.7969,90,4.752222222222222,9.754444444444443,0.6544444444444444,9.1,1.1044444444444446,-3.647777777777778,68.88888888888889,145.0,1.6111111111111112,29,1,15.95,29.94111111111111,0,2,6.587637932098765,53,25,9.781666666666666,0,0,42,7,56.512685185185184,82.73560185185185,1199.863425925926,57.579490740740745,63.74532407407407,16.68287037037037,1.536574074074074,26.0,24.0,3.0,0.0,55.20906611667007,87.92787539692456,65.02470890074642,12.072124603075435,,71.8211243065472,湿润宜居综合型
南京,2024,秋季,32.0603,118.7969,91,18.97692307692308,22.854945054945052,15.694505494505496,7.160439560439561,19.447252747252747,0.4703296703296704,77.08791208791209,350.9,3.856043956043956,43,3,16.686813186813186,31.951648351648352,2,2,7.448799175824176,57,19,12.513406593406591,17,1,0,0,38.813507326007326,55.10352564102564,576.9358974358975,50.02623626373626,30.539331501831494,30.63278388278388,2.228937728937729,52.0,7.0,7.0,1.0,73.85341473723567,90.84214837609368,78.95003482889307,9.15785162390633,,,湿润宜居综合型
南京,2024,春季,32.0603,118.7969,92,16.41304347826087,21.29891304347826,12.033695652173911,9.265217391304349,15.66304347826087,-0.75,73.97826086956522,335.7,3.648913043478261,42,4,16.975,31.43586956521739,1,2,7.367226268115941,55,24,16.151521739130434,4,0,3,0,46.900588768115945,72.39003623188405,691.807518115942,49.64171195652173,31.773278985507243,38.5955615942029,7.4021739130434785,17.0,2.0,21.0,1.0,75.10595924820045,89.33223774005931,79.37384279575811,10.66776225994068,,,湿润宜居综合型
南京,2024,夏季,32.0603,118.7969,92,28.17065217391304,31.903260869565216,24.96521739130435,6.938043478260869,32.74130434782609,4.570652173913044,76.94565217391305,682.4,7.4173913043478255,55,8,16.367391304347827,31.46521739130435,0,2,8.563933756038647,58,16,18.34880434782609,67,18,0,0,39.80240036231884,58.49886775362319,526.3636775362319,49.86086956521739,28.166893115942027,69.94746376811595,1.3691123188405796,41.0,2.0,4.0,15.0,70.29097071388354,88.87957141793022,75.86755092509753,11.12042858206978,39.9619730872422,,湿润宜居综合型
南京,2024,冬季,32.0603,118.7969,91,4.315384615384615,8.958241758241758,0.5593406593406594,8.3989010989011,0.8153846153846154,-3.5,73.63736263736264,164.0,1.8021978021978025,31,0,14.508791208791209,28.526373626373623,0,1,6.491019658119659,48,24,9.39978021978022,0,0,51,2,66.72454212454213,85.68255494505495,1064.2957875457876,49.4456043956044,50.24340659340659,20.664835164835164,1.7825091575091576,24.0,36.0,2.0,0.0,53.69212038706605,87.47096425516683,63.82577354749628,12.52903574483316,,70.45348866291647,湿润宜居综合型
南京,2025,秋季,32.0603,118.7969,91,19.072527472527472,23.006593406593407,16.035164835164835,6.971428571428572,20.198901098901096,1.126373626373626,78.17582417582418,383.3,4.212087912087912,49,3,12.634065934065935,29.667032967032966,0,3,6.917584981684981,51,18,11.828791208791207,17,0,0,0,45.80050366300366,48.46185897435897,739.1936813186813,49.80663919413919,36.32605311355311,39.44551282051282,3.2353479853479854,34.0,7.0,12.0,3.0,73.0718121620008,89.57134220280237,78.02167117424126,10.42865779719763,,,湿润宜居综合型
南京,2025,春季,32.0603,118.7969,92,18.27717391304348,23.66304347826087,13.18695652173913,10.47608695652174,16.958695652173912,-1.318478260869565,58.96739130434783,199.7,2.1706521739130435,30,2,16.118478260869566,37.0445652173913,0,9,8.571485295893721,62,14,17.736630434782608,18,0,0,0,46.02015398550725,57.4258152173913,619.8215579710145,38.29846014492753,27.40144927536232,72.31748188405797,20.24365942028985,27.0,6.0,53.0,12.0,78.25624494405076,88.64587826068616,81.37313493904138,11.354121739313843,,,湿润宜居综合型
南京,2025,夏季,32.0603,118.7969,92,28.627173913043475,32.69021739130435,25.195652173913043,7.494565217391305,33.198913043478264,4.571739130434783,75.47826086956522,500.9,5.444565217391304,65,6,14.40108695652174,34.31739130434782,0,9,9.085628653381644,63,16,18.52663043478261,70,30,0,0,30.97377717391305,32.18532608695652,499.9017210144928,37.596739130434784,26.20235507246377,76.0475543478261,1.7576992753623188,63.0,1.0,5.0,23.0,69.51923667725158,90.4423035484478,75.79615673861045,9.557696451552204,39.495358471672766,,湿润宜居综合型
南京,2025,冬季,32.0603,118.7969,90,6.017777777777778,10.833333333333334,2.1155555555555554,8.717777777777778,2.667777777777778,-3.35,64.36666666666666,30.5,0.3388888888888889,21,0,13.417777777777776,30.112222222222226,0,1,7.5223680246913585,61,15,10.745666666666668,0,0,22,1,75.66203703703704,79.04083333333334,1166.1782407407409,50.61125,50.61921296296297,26.99537037037037,3.781944444444445,8.0,41.0,9.0,0.0,57.99860643794632,86.20895561487254,66.4617111910242,13.791044385127469,,76.02028802380174,湿润宜居综合型
厦门,2016,秋季,24.4798,118.0894,91,23.684615384615388,26.575824175824177,21.57032967032967,5.0054945054945055,26.13296703296703,2.4483516483516485,81.71428571428571,576.8,6.338461538461538,56,8,17.87142857142857,36.175824175824175,5,15,7.838909584859585,54,11,12.466043956043958,6,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,76.658882859416,,,,,,滨海暖冬度假型
厦门,2016,春季,24.4798,118.0894,92,19.909782608695654,23.180434782608696,17.27282608695652,5.907608695652174,21.70978260869565,1.8,86.08695652173913,437.8,4.758695652173913,68,4,13.911956521739132,30.744565217391305,0,1,7.243610175120772,51,21,14.41336956521739,4,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,75.40932481434687,,,,,,滨海暖冬度假型
厦门,2016,夏季,24.4798,118.0894,92,27.87826086956522,30.714130434782607,25.75978260869565,4.9543478260869565,33.869565217391305,5.991304347826088,87.20652173913044,741.8,8.06304347826087,74,4,14.170652173913044,30.63369565217392,0,4,9.88608556763285,75,8,18.62195652173913,64,1,0,0,,,,,,,,0.0,0.0,0.0,0.0,66.27462080335881,,,,37.68242446636526,,滨海暖冬度假型
厦门,2016,冬季,24.4798,118.0894,91,13.772527472527472,17.209890109890107,10.961538461538462,6.248351648351648,12.184615384615384,-1.5879120879120878,77.61538461538461,265.7,2.91978021978022,42,1,16.22087912087912,32.94615384615385,0,1,6.926082387057387,47,19,10.465604395604396,0,0,1,0,,,,,,,,0.0,0.0,0.0,0.0,70.03785921732313,,,,,78.1714072926288,滨海暖冬度假型
厦门,2017,秋季,24.4798,118.0894,91,25.178021978021977,29.184615384615388,22.34065934065934,6.8439560439560445,26.404395604395607,1.2263736263736262,67.45054945054945,117.7,1.2934065934065937,38,0,25.446153846153845,45.65384615384615,32,36,9.114843131868133,70,8,15.055054945054945,42,7,0,0,,,,,,,,0.0,0.0,0.0,0.0,77.7145892155573,,,,,,滨海暖冬度假型
厦门,2017,春季,24.4798,118.0894,92,20.419565217391305,24.17065217391304,17.43586956521739,6.734782608695652,21.222826086956523,0.8032608695652175,77.23913043478261,313.4,3.4065217391304343,61,2,20.91195652173913,38.64347826086957,5,8,8.787733695652173,65,14,17.618478260869566,7,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,77.33136643687979,,,,,,滨海暖冬度假型
厦门,2017,夏季,24.4798,118.0894,92,28.23913043478261,31.21630434782609,25.963043478260868,5.253260869565217,33.38695652173913,5.147826086956521,82.54347826086956,765.8,8.32391304347826,74,6,20.875,40.7195652173913,5,12,9.841508846618355,71,14,19.44641304347826,65,7,0,0,,,,,,,,0.0,0.0,0.0,0.0,66.35331118078923,,,,38.66837784210621,,滨海暖冬度假型
厦门,2017,冬季,24.4798,118.0894,90,15.23111111111111,19.78111111111111,12.003333333333332,7.777777777777778,12.46888888888889,-2.7622222222222224,63.333333333333336,166.5,1.85,22,1,25.020000000000003,44.07222222222222,20,27,8.418849475308642,62,10,13.014,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.42550731713732,,,,,81.53737410359889,滨海暖冬度假型
厦门,2018,秋季,24.4798,118.0894,91,23.714285714285715,27.55824175824176,20.81098901098901,6.747252747252747,24.962637362637363,1.2483516483516484,71.47252747252747,300.8,3.3054945054945057,45,3,21.932967032967035,39.84505494505495,14,17,9.06273898046398,71,8,15.708901098901098,33,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,80.12205360029266,,,,,,滨海暖冬度假型
厦门,2018,春季,24.4798,118.0894,92,22.35760869565217,26.823913043478264,18.77608695652174,8.04782608695652,23.433695652173917,1.076086956521739,71.8586956521739,147.7,1.6054347826086954,43,0,23.67934782608696,44.32065217391305,14,21,9.910215791062802,78,5,18.909565217391304,24,1,0,0,,,,,,,,0.0,0.0,0.0,0.0,78.2023874623263,,,,,,滨海暖冬度假型
厦门,2018,夏季,24.4798,118.0894,92,28.70217391304348,31.956521739130437,26.186956521739127,5.769565217391304,33.2695652173913,4.567391304347826,76.6086956521739,552.4,6.004347826086956,79,6,20.945652173913043,40.33913043478261,6,10,9.276656853864734,69,10,18.93641304347826,72,9,0,0,,,,,,,,0.0,0.0,0.0,0.0,68.52354862193197,,,,38.71374423123027,,滨海暖冬度假型
厦门,2018,冬季,24.4798,118.0894,90,14.706666666666663,18.52111111111111,11.846666666666668,6.674444444444445,12.525555555555554,-2.1811111111111114,70.18888888888888,218.3,2.4255555555555555,35,3,22.274444444444445,39.42555555555556,9,12,7.356035771604938,58,21,11.75777777777778,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,72.04740245008583,,,,,80.14732151699727,滨海暖冬度假型
厦门,2019,秋季,24.4798,118.0894,91,24.723076923076924,29.39010989010989,21.304395604395605,8.085714285714285,25.306593406593407,0.5835164835164834,62.97802197802198,49.3,0.5417582417582417,28,0,25.61868131868132,45.84395604395605,31,38,10.57329829059829,86,0,17.81142857142857,42,3,0,0,,,,,,,,0.0,0.0,0.0,0.0,80.6253697012251,,,,,,滨海暖冬度假型
厦门,2019,春季,24.4798,118.0894,92,20.59565217391304,24.164130434782606,17.70108695652174,6.46304347826087,21.67934782608696,1.0836956521739136,80.3586956521739,415.6,4.517391304347826,61,4,20.61521739130435,38.38369565217391,4,6,8.041203200483091,54,14,16.257934782608697,9,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,77.83218742030017,,,,,,滨海暖冬度假型
厦门,2019,夏季,24.4798,118.0894,92,28.23260869565217,31.00869565217392,26.097826086956523,4.910869565217391,33.547826086956526,5.315217391304347,84.06521739130434,563.0,6.119565217391305,86,5,20.244565217391305,39.9054347826087,3,7,9.3499470410628,65,11,18.89532608695652,61,7,0,0,,,,,,,,0.0,0.0,0.0,0.0,66.55133961014806,,,,38.44557883210124,,滨海暖冬度假型
厦门,2019,冬季,24.4798,118.0894,90,15.75,20.13,12.523333333333332,7.606666666666667,13.98777777777778,-1.7622222222222226,71.9,124.3,1.3811111111111112,40,0,22.67333333333333,40.19111111111111,9,13,8.16758839506173,64,10,12.476777777777778,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,74.3327109326114,,,,,81.16106318845888,滨海暖冬度假型
厦门,2020,秋季,24.4798,118.0894,91,24.676923076923075,28.96043956043956,21.606593406593408,7.353846153846154,25.093406593406595,0.4164835164835165,64.16483516483517,204.2,2.243956043956044,32,1,26.11208791208791,46.64065934065934,30,40,9.314849206349209,69,3,15.895164835164836,33,2,0,0,,,,,,,,0.0,0.0,0.0,0.0,81.635554223287,,,,,,滨海暖冬度假型
厦门,2020,春季,24.4798,118.0894,92,20.93804347826087,24.801086956521736,17.807608695652174,6.993478260869565,21.693478260869565,0.7554347826086958,75.33695652173913,239.8,2.606521739130435,56,1,22.48804347826087,41.130434782608695,10,16,8.7420547705314,65,11,17.58010869565217,10,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,78.24485556724703,,,,,,滨海暖冬度假型
厦门,2020,夏季,24.4798,118.0894,92,29.494565217391305,33.21086956521739,26.77065217391305,6.440217391304348,34.23152173913044,4.73695652173913,76.77173913043478,319.2,3.4695652173913043,78,4,25.414130434782606,47.76086956521739,25,39,10.78130350241546,79,7,21.51271739130435,81,24,0,0,,,,,,,,0.0,0.0,0.0,0.0,65.65819035841649,,,,36.66764803111609,,滨海暖冬度假型
厦门,2020,冬季,24.4798,118.0894,91,15.662637362637362,19.863736263736264,12.587912087912088,7.275824175824176,13.824175824175825,-1.8384615384615384,70.5934065934066,134.6,1.479120879120879,33,1,22.31868131868132,39.9,10,14,8.642466147741148,69,8,13.111868131868132,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,74.62004063431935,,,,,81.75977406968894,滨海暖冬度假型
厦门,2021,秋季,24.4798,118.0894,91,25.23186813186813,29.603296703296703,21.86703296703297,7.736263736263736,26.552747252747256,1.3208791208791208,66.14285714285714,89.2,0.9802197802197804,43,0,24.505494505494507,43.494505494505496,15,20,9.643627228327228,75,4,16.566813186813185,48,5,0,0,,,,,,,,0.0,0.0,0.0,0.0,78.08739687077366,,,,,,滨海暖冬度假型
厦门,2021,春季,24.4798,118.0894,92,21.91521739130435,25.89021739130435,18.870652173913044,7.019565217391305,22.894565217391307,0.9793478260869564,74.79347826086956,226.5,2.4619565217391304,49,1,23.918478260869566,43.89021739130435,16,24,9.326145440821255,72,6,18.27782608695652,18,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,78.1971856435328,,,,,,滨海暖冬度假型
厦门,2021,夏季,24.4798,118.0894,92,28.696739130434786,31.820652173913043,26.31086956521739,5.5097826086956525,33.76413043478261,5.067391304347826,80.1195652173913,465.3,5.057608695652174,83,4,21.425,40.24565217391304,5,11,10.228373611111111,73,4,20.51967391304348,74,10,0,0,,,,,,,,0.0,0.0,0.0,0.0,67.01051285467251,,,,37.64706651746248,,滨海暖冬度假型
厦门,2021,冬季,24.4798,118.0894,90,15.38111111111111,20.45555555555556,11.49222222222222,8.963333333333335,12.94888888888889,-2.432222222222222,64.13333333333334,101.4,1.1266666666666667,17,2,24.95111111111111,43.406666666666666,25,27,9.26655851851852,76,5,14.637666666666668,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,74.14676046775944,,,,,82.62649819536325,滨海暖冬度假型
厦门,2022,秋季,24.4798,118.0894,91,25.032967032967036,29.515384615384612,21.88681318681319,7.628571428571429,25.79340659340659,0.7604395604395603,66.86813186813187,184.8,2.030769230769231,36,2,26.673626373626377,45.99120879120879,34,35,9.056065934065934,69,10,16.02835164835165,46,6,0,0,,,,,,,,0.0,0.0,0.0,0.0,79.82138697970888,,,,,,滨海暖冬度假型
厦门,2022,春季,24.4798,118.0894,92,20.219565217391303,24.12173913043478,17.094565217391306,7.027173913043479,20.80108695652174,0.5815217391304348,77.8913043478261,495.5,5.385869565217392,56,4,21.817391304347822,38.34782608695652,6,9,7.769834933574879,57,19,16.879891304347826,5,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,78.76859492984299,,,,,,滨海暖冬度假型
厦门,2022,夏季,24.4798,118.0894,92,28.53152173913044,31.75,26.06086956521739,5.689130434782609,33.7,5.168478260869565,81.03260869565217,552.3,6.003260869565217,72,7,20.678260869565214,37.9554347826087,2,3,9.78833656400966,70,11,20.555217391304343,66,15,0,0,,,,,,,,0.0,0.0,0.0,0.0,66.68450062638014,,,,38.2781219928206,,滨海暖冬度假型
厦门,2022,冬季,24.4798,118.0894,90,14.023333333333332,17.93888888888889,11.152222222222225,6.786666666666666,11.48777777777778,-2.535555555555556,71.71111111111111,294.7,3.2744444444444443,35,3,24.07555555555556,40.434444444444445,11,11,7.277886327160494,55,19,11.872444444444444,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,70.11304000394396,,,,,78.94020018727349,滨海暖冬度假型
厦门,2023,秋季,24.4798,118.0894,91,24.65934065934066,28.93406593406593,21.26153846153846,7.672527472527473,26.13186813186813,1.4725274725274726,70.28571428571429,356.2,3.914285714285714,50,6,23.06923076923077,40.47912087912088,10,12,8.770535134310133,67,7,15.405824175824176,27,3,0,0,20.36268315018315,33.695558608058604,338.6034798534799,29.164514652014653,20.265384615384612,64.64514652014651,0.7472527472527473,84.0,0.0,0.0,6.0,78.86003116171413,92.6940419242992,83.01023439048966,7.305958075700785,,,滨海暖冬度假型
厦门,2023,春季,24.4798,118.0894,92,20.91086956521739,25.06086956521739,17.632608695652173,7.428260869565217,21.38695652173913,0.4760869565217391,73.58695652173913,299.1,3.2510869565217395,51,3,22.816304347826087,40.58913043478261,16,18,8.734284782608697,66,11,18.18228260869565,13,3,0,0,39.28174818840579,59.93115942028986,387.9660326086956,53.32817028985507,38.64375,54.64085144927536,1.164855072463768,49.0,5.0,1.0,5.0,78.69860575920916,89.44139804735202,81.92144344565202,10.558601952647974,,,滨海暖冬度假型
厦门,2023,夏季,24.4798,118.0894,92,28.85978260869565,32.381521739130434,26.166304347826088,6.215217391304349,33.86630434782609,5.006521739130435,79.20652173913044,578.0,6.282608695652174,78,4,21.206521739130437,39.46413043478261,7,10,9.722631129227054,72,8,20.06923913043478,72,21,0,0,19.81784420289855,30.95896739130435,247.63903985507244,31.78369565217391,22.071875,57.94157608695652,0.1879528985507246,87.0,0.0,0.0,6.0,67.03963787140253,93.03368176776904,74.83785104031247,6.966318232230962,37.52395195830336,,滨海暖冬度假型
厦门,2023,冬季,24.4798,118.0894,90,15.00777777777778,19.552222222222223,11.55,8.002222222222223,12.884444444444444,-2.123333333333333,69.52222222222223,111.8,1.242222222222222,34,1,23.421111111111117,39.94222222222223,16,15,7.518600401234568,57,15,12.262444444444442,0,0,0,0,36.52907407407408,55.508101851851855,613.5569444444444,44.73800925925926,35.72435185185185,46.41388888888889,0.3356481481481481,53.0,7.0,0.0,1.0,72.92708800827907,90.43560439555094,78.17964292446064,9.56439560444906,,82.96038564366914,滨海暖冬度假型
厦门,2024,秋季,24.4798,118.0894,91,25.153846153846157,29.21758241758242,22.16263736263736,7.054945054945055,26.91318681318681,1.7593406593406593,71.0989010989011,348.5,3.82967032967033,48,4,22.493406593406597,40.95164835164835,12,16,8.871529029304028,68,8,15.547582417582417,46,0,0,0,18.917582417582416,27.994139194139198,401.1236263736264,26.97454212454213,19.623809523809523,61.48672161172161,0.2339743589743589,86.0,0.0,0.0,4.0,77.6434324388094,93.12235596681585,82.28710949721132,6.877644033184172,,,滨海暖冬度假型
厦门,2024,春季,24.4798,118.0894,92,21.06413043478261,24.89565217391305,17.96630434782609,6.929347826086956,22.305434782608696,1.241304347826087,79.06521739130434,527.7,5.735869565217392,62,8,20.49891304347826,37.042391304347824,5,7,6.96470175120773,43,23,15.48913043478261,6,0,0,0,32.575860507246375,51.39329710144928,459.4646739130435,40.08971920289855,22.51548913043478,53.30389492753623,2.7862318840579707,54.0,1.0,8.0,5.0,78.88325350960727,91.13375242368448,82.55840318383044,8.86624757631553,,,滨海暖冬度假型
厦门,2024,夏季,24.4798,118.0894,92,28.469565217391303,31.714130434782607,25.99673913043478,5.717391304347826,33.775,5.305434782608695,81.98913043478261,682.3,7.416304347826086,79,7,19.992391304347827,37.86739130434783,4,9,9.884835144927536,66,7,20.253586956521737,72,11,0,0,21.36372282608696,33.27323369565217,271.4021739130435,30.3875,19.94488224637681,60.119565217391305,0.1082427536231883,78.0,0.0,0.0,11.0,66.66676057479759,92.83209618954965,74.51636125922322,7.167903810450358,37.409156592709714,,滨海暖冬度假型
厦门,2024,冬季,24.4798,118.0894,91,15.197802197802195,20.12087912087912,11.37912087912088,8.741758241758241,13.130769230769232,-2.067032967032967,66.84615384615384,73.8,0.810989010989011,30,0,21.245054945054942,39.37582417582417,2,10,8.297466361416362,63,7,13.215494505494505,0,0,0,0,31.90247252747253,44.412591575091575,622.4120879120879,33.39702380952381,28.56538461538461,49.89423076923077,0.4903846153846153,57.0,1.0,0.0,0.0,74.43346956841992,91.53721118734636,79.56459205409786,8.462788812653631,,84.43765277138408,滨海暖冬度假型
厦门,2025,秋季,24.4798,118.0894,91,25.78131868131868,30.10879120879121,22.57472527472528,7.534065934065934,27.932967032967035,2.151648351648352,67.25274725274726,237.2,2.6065934065934067,49,3,19.093406593406595,41.394505494505495,5,18,8.987925122100123,67,9,15.757692307692308,50,14,0,0,25.795054945054943,27.23063186813187,452.44505494505495,28.031135531135533,26.677197802197803,68.72527472527473,0.5526556776556776,71.0,1.0,0.0,3.0,76.63265520147128,91.88749227041788,81.20910632215526,8.112507729582116,,,滨海暖冬度假型
厦门,2025,春季,24.4798,118.0894,92,20.88695652173913,25.36195652173913,17.320652173913043,8.041304347826086,22.13586956521739,1.2489130434782607,76.3586956521739,371.1,4.033695652173913,54,3,17.44782608695652,38.5445652173913,0,6,7.990147071256038,54,14,17.27880434782609,18,2,0,0,39.8807518115942,44.70267210144928,627.0226449275362,40.50375905797102,28.943387681159415,68.69248188405797,6.334692028985507,47.0,8.0,19.0,14.0,78.33456084246714,89.4586262556674,81.67178046642722,10.541373744332596,,,滨海暖冬度假型
厦门,2025,夏季,24.4798,118.0894,92,28.497826086956525,32.16847826086956,25.785869565217396,6.382608695652174,33.721739130434784,5.223913043478261,80.22826086956522,751.5,8.168478260869565,72,8,18.471739130434784,40.60869565217392,4,15,9.758931219806763,72,12,20.06684782608696,76,10,0,0,25.480570652173917,27.476177536231884,423.45244565217394,27.850317028985504,23.769021739130437,69.17346014492753,0.5792572463768115,73.0,0.0,1.0,12.0,67.03300424385557,91.97885331438268,74.51675896501371,8.021146685617307,37.31132615830947,,滨海暖冬度假型
厦门,2025,冬季,24.4798,118.0894,90,15.185555555555556,20.08,11.36888888888889,8.71111111111111,13.006666666666666,-2.178888888888889,62.84444444444444,84.6,0.94,24,1,19.06888888888889,39.23,0,10,8.662352499999999,71,9,13.724777777777778,0,0,0,0,36.58296296296297,38.73134259259259,662.575,31.75587962962963,31.90976851851852,62.50972222222222,1.4217592592592592,52.0,5.0,1.0,1.0,74.84122595643491,90.52218186019334,79.54551272756244,9.477818139806663,,84.82960325557923,滨海暖冬度假型
哈尔滨,2016,秋季,45.8038,126.5349,91,3.9351648351648354,8.608791208791208,-0.3373626373626374,8.946153846153846,0.4208791208791207,-3.5142857142857142,67.95604395604396,193.4,2.1252747252747253,36,0,18.21538461538461,34.93956043956044,4,8,7.546041575091575,54,17,9.981978021978025,0,0,47,34,,,,,,,,0.0,0.0,0.0,0.0,60.88892383741068,,,,,,北方大陆四季型
哈尔滨,2016,春季,45.8038,126.5349,92,7.390217391304348,13.092391304347826,1.6489130434782608,11.443478260869565,2.872826086956522,-4.517391304347826,50.30434782608695,171.6,1.865217391304348,34,2,23.80652173913043,45.14565217391304,18,28,9.780784510869566,73,9,17.81380434782609,0,0,37,15,,,,,,,,0.0,0.0,0.0,0.0,58.70238026661698,,,,,,北方大陆四季型
哈尔滨,2016,夏季,45.8038,126.5349,92,21.97391304347826,26.71521739130435,17.184782608695652,9.530434782608696,22.930434782608696,0.9565217391304348,72.77173913043478,295.4,3.210869565217391,45,1,15.917391304347827,31.98478260869565,1,3,10.865484692028986,71,6,19.450869565217392,15,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,81.40974295500737,,,,64.05429716139844,,北方大陆四季型
哈尔滨,2016,冬季,45.8038,126.5349,91,-15.826373626373629,-10.275824175824177,-21.347252747252742,11.071428571428571,-21.27362637362637,-5.447252747252747,71.85714285714286,7.6,0.0835164835164835,7,0,16.641758241758243,29.75494505494505,0,4,7.977926465201465,67,4,8.161758241758243,0,0,91,91,,,,,,,,0.0,0.0,0.0,0.0,50.36544993356094,,,,,37.47969879883663,北方大陆四季型
哈尔滨,2017,秋季,45.8038,126.5349,91,5.514285714285714,9.962637362637365,1.2230769230769232,8.739560439560439,1.6857142857142855,-3.828571428571428,61.7032967032967,108.1,1.187912087912088,31,1,20.914285714285715,38.44945054945055,10,18,8.360155494505493,65,9,11.00934065934066,0,0,39,20,,,,,,,,0.0,0.0,0.0,0.0,61.35490153854303,,,,,,北方大陆四季型
