time,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,city,lat,lon,year,month,day,season
2023-03-29,38.49583333333333,65.75416666666666,412.8333333333333,35.34583333333333,12.991666666666667,59.333333333333336,33.708333333333336,乌鲁木齐,43.8256,87.6168,2023,3,29,spring
2023-03-30,42.7625,73.05,435.75,39.74166666666667,15.85,58.125,44.41666666666666,乌鲁木齐,43.8256,87.6168,2023,3,30,spring
2023-03-31,29.2125,60.04166666666666,245.04166666666663,19.8,9.9,68.33333333333333,56.875,乌鲁木齐,43.8256,87.6168,2023,3,31,spring
2023-04-01,18.091666666666665,76.40416666666667,173.79166666666666,7.083333333333333,4.3,80.0,138.16666666666666,乌鲁木齐,43.8256,87.6168,2023,4,1,spring
2023-04-02,19.254166666666663,62.11666666666667,228.08333333333331,19.0625,8.65,72.75,93.29166666666669,乌鲁木齐,43.8256,87.6168,2023,4,2,spring
2023-04-03,19.9125,58.85416666666666,215.66666666666663,25.929166666666664,4.991666666666666,62.375,82.04166666666667,乌鲁木齐,43.8256,87.6168,2023,4,3,spring
2023-04-04,21.34166666666667,36.775,254.29166666666663,33.40416666666667,10.804166666666667,61.875,17.625,乌鲁木齐,43.8256,87.6168,2023,4,4,spring
2023-04-05,55.0,86.0,401.6666666666667,53.24166666666667,12.0875,49.833333333333336,44.875,乌鲁木齐,43.8256,87.6168,2023,4,5,spring
2023-04-06,51.47916666666666,84.30833333333334,521.4583333333334,50.7875,12.966666666666669,53.29166666666666,47.375,乌鲁木齐,43.8256,87.6168,2023,4,6,spring
2023-04-07,38.52916666666667,70.9875,282.625,27.3125,9.241666666666667,65.95833333333333,61.04166666666666,乌鲁木齐,43.8256,87.6168,2023,4,7,spring
2023-04-08,38.704166666666666,76.5125,267.5833333333333,23.120833333333334,7.774999999999999,74.45833333333333,81.33333333333333,乌鲁木齐,43.8256,87.6168,2023,4,8,spring
2023-04-09,34.19166666666667,61.00416666666667,475.75,51.10416666666666,13.016666666666666,35.416666666666664,38.625,乌鲁木齐,43.8256,87.6168,2023,4,9,spring
2023-04-10,23.141666666666666,38.80833333333333,351.9166666666667,34.0625,8.875,45.91666666666666,17.25,乌鲁木齐,43.8256,87.6168,2023,4,10,spring
2023-04-11,44.89166666666667,81.72916666666667,423.5416666666667,37.15416666666667,9.495833333333334,44.125,61.333333333333336,乌鲁木齐,43.8256,87.6168,2023,4,11,spring
2023-04-12,13.616666666666667,37.6375,170.0,12.416666666666666,3.779166666666667,72.83333333333333,51.083333333333336,乌鲁木齐,43.8256,87.6168,2023,4,12,spring
2023-04-13,19.245833333333334,40.15833333333333,221.66666666666663,24.67083333333333,7.145833333333333,52.333333333333336,37.41666666666666,乌鲁木齐,43.8256,87.6168,2023,4,13,spring
2023-04-14,33.9125,61.73333333333333,374.3333333333333,40.8875,11.475,43.54166666666666,40.833333333333336,乌鲁木齐,43.8256,87.6168,2023,4,14,spring
2023-04-15,53.71666666666667,87.1875,391.4166666666667,46.37083333333334,8.950000000000001,46.083333333333336,60.625,乌鲁木齐,43.8256,87.6168,2023,4,15,spring
2023-04-16,23.241666666666664,59.12916666666666,185.875,22.379166666666663,6.133333333333333,77.375,78.70833333333333,乌鲁木齐,43.8256,87.6168,2023,4,16,spring
2023-04-17,19.29583333333333,39.44166666666667,229.75,29.02916666666667,5.691666666666666,63.458333333333336,35.916666666666664,乌鲁木齐,43.8256,87.6168,2023,4,17,spring
2023-04-18,13.158333333333331,38.4375,153.75,11.15,3.5875,66.75,56.0,乌鲁木齐,43.8256,87.6168,2023,4,18,spring
2023-04-19,23.891666666666666,93.24583333333334,191.66666666666663,22.016666666666666,8.829166666666667,62.208333333333336,158.95833333333334,乌鲁木齐,43.8256,87.6168,2023,4,19,spring
2023-04-20,23.52916666666667,42.40416666666667,299.0416666666667,34.9,11.504166666666668,57.208333333333336,29.75,乌鲁木齐,43.8256,87.6168,2023,4,20,spring
2023-04-21,30.625,54.68333333333334,360.125,42.61666666666667,13.545833333333334,49.91666666666666,36.16666666666666,乌鲁木齐,43.8256,87.6168,2023,4,21,spring
2023-04-22,32.5375,68.35000000000001,347.0416666666667,41.10416666666666,12.216666666666669,42.04166666666666,66.20833333333333,乌鲁木齐,43.8256,87.6168,2023,4,22,spring
2023-04-23,28.475,61.04166666666666,244.79166666666663,29.55,10.620833333333334,64.54166666666667,56.79166666666666,乌鲁木齐,43.8256,87.6168,2023,4,23,spring
2023-04-24,38.27916666666667,60.51666666666667,351.25,43.775,10.1125,61.5,31.70833333333333,乌鲁木齐,43.8256,87.6168,2023,4,24,spring
2023-04-25,33.925000000000004,70.85416666666667,367.5416666666667,33.8875,7.820833333333333,62.708333333333336,65.41666666666667,乌鲁木齐,43.8256,87.6168,2023,4,25,spring
2023-04-26,16.733333333333334,62.82083333333333,154.41666666666666,10.520833333333334,4.0625,77.70833333333333,109.33333333333331,乌鲁木齐,43.8256,87.6168,2023,4,26,spring
2023-04-27,14.158333333333331,39.15416666666667,182.5,17.0,5.020833333333333,79.5,55.29166666666666,乌鲁木齐,43.8256,87.6168,2023,4,27,spring
2023-04-28,25.729166666666668,43.44166666666666,292.25,36.79166666666666,8.120833333333334,62.29166666666666,28.83333333333333,乌鲁木齐,43.8256,87.6168,2023,4,28,spring
2023-04-29,37.19583333333333,62.833333333333336,362.25,37.958333333333336,8.762500000000001,67.04166666666667,43.583333333333336,乌鲁木齐,43.8256,87.6168,2023,4,29,spring
2023-04-30,31.03333333333333,74.57083333333334,348.3333333333333,34.729166666666664,9.779166666666669,71.20833333333333,95.5,乌鲁木齐,43.8256,87.6168,2023,4,30,spring
2023-05-01,24.066666666666663,58.025,182.875,11.166666666666666,7.058333333333334,84.125,70.16666666666667,乌鲁木齐,43.8256,87.6168,2023,5,1,spring
2023-05-02,23.23333333333333,86.14166666666667,167.16666666666666,6.283333333333332,5.933333333333334,82.16666666666667,145.0,乌鲁木齐,43.8256,87.6168,2023,5,2,spring
2023-05-03,21.3875,62.8,167.91666666666666,9.1375,6.6875,72.5,88.125,乌鲁木齐,43.8256,87.6168,2023,5,3,spring
2023-05-04,25.4,70.74166666666666,183.04166666666663,13.458333333333334,5.291666666666667,65.125,94.375,乌鲁木齐,43.8256,87.6168,2023,5,4,spring
2023-05-05,23.65416666666667,54.12916666666666,216.16666666666663,19.65,6.783333333333334,62.79166666666666,55.875,乌鲁木齐,43.8256,87.6168,2023,5,5,spring
2023-05-06,21.825,40.80833333333333,232.45833333333331,26.0875,7.745833333333334,63.083333333333336,25.33333333333333,乌鲁木齐,43.8256,87.6168,2023,5,6,spring
2023-05-07,26.166666666666668,47.93333333333334,274.0,28.9375,8.266666666666667,67.875,29.041666666666668,乌鲁木齐,43.8256,87.6168,2023,5,7,spring
2023-05-08,29.941666666666663,51.30416666666667,230.08333333333331,23.316666666666663,8.333333333333334,72.45833333333333,24.125,乌鲁木齐,43.8256,87.6168,2023,5,8,spring
2023-05-09,22.45833333333333,47.9625,207.25,18.308333333333334,6.366666666666667,80.58333333333333,45.333333333333336,乌鲁木齐,43.8256,87.6168,2023,5,9,spring
2023-05-10,18.854166666666668,35.49583333333333,228.125,26.52083333333333,6.7125,76.20833333333333,25.041666666666668,乌鲁木齐,43.8256,87.6168,2023,5,10,spring
2023-05-11,26.27083333333333,43.69583333333333,289.9166666666667,38.275,9.35,73.58333333333333,23.291666666666668,乌鲁木齐,43.8256,87.6168,2023,5,11,spring
2023-05-12,30.53333333333333,65.22916666666667,314.25,33.94166666666667,8.070833333333333,80.33333333333333,72.75,乌鲁木齐,43.8256,87.6168,2023,5,12,spring
2023-05-13,31.1625,72.66250000000001,159.66666666666666,6.566666666666666,5.720833333333334,112.45833333333331,88.20833333333333,乌鲁木齐,43.8256,87.6168,2023,5,13,spring
2023-05-14,26.0625,57.96666666666667,172.95833333333334,10.929166666666667,8.612499999999999,87.5,65.70833333333333,乌鲁木齐,43.8256,87.6168,2023,5,14,spring
2023-05-15,21.59583333333333,45.25,151.25,8.375,4.704166666666667,93.41666666666669,45.333333333333336,乌鲁木齐,43.8256,87.6168,2023,5,15,spring
2023-05-16,26.133333333333336,50.52916666666667,210.875,26.15,9.079166666666667,63.54166666666666,40.833333333333336,乌鲁木齐,43.8256,87.6168,2023,5,16,spring
2023-05-17,32.55833333333333,63.59583333333333,313.0416666666667,36.53333333333333,11.0125,54.41666666666666,54.5,乌鲁木齐,43.8256,87.6168,2023,5,17,spring
2023-05-18,24.291666666666668,44.07916666666667,248.0,30.70833333333333,8.745833333333334,67.45833333333333,30.45833333333333,乌鲁木齐,43.8256,87.6168,2023,5,18,spring
2023-05-19,23.2,51.41666666666666,201.66666666666663,20.075,5.754166666666666,78.58333333333333,53.79166666666666,乌鲁木齐,43.8256,87.6168,2023,5,19,spring
2023-05-20,28.25,55.5125,189.54166666666663,13.295833333333334,8.7125,77.625,46.208333333333336,乌鲁木齐,43.8256,87.6168,2023,5,20,spring
2023-05-21,30.6875,58.725,211.70833333333331,16.970833333333335,11.158333333333331,70.0,45.79166666666666,乌鲁木齐,43.8256,87.6168,2023,5,21,spring
2023-05-22,29.90416666666667,61.47916666666666,186.875,13.1,9.7875,75.58333333333333,58.833333333333336,乌鲁木齐,43.8256,87.6168,2023,5,22,spring
2023-05-23,14.1625,42.333333333333336,152.33333333333334,8.2875,4.6875,88.5,64.33333333333333,乌鲁木齐,43.8256,87.6168,2023,5,23,spring
2023-05-24,14.529166666666669,35.916666666666664,159.66666666666666,9.716666666666669,4.9875,89.25,43.5,乌鲁木齐,43.8256,87.6168,2023,5,24,spring
